antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.05902974941365263,0.0394766078261943,0.01565238859400074,0.26516102049351736,6.716915031325779,1.0,0.013322094326319454,1.3071209053429533,0.9045154508250114,0.18891537544696066,0.23495982972009255,0.3308294158127374
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.11605974571040613,0.03826688063202074,0.02700901123318109,0.23271644330993405,6.081406152431534,1.0,0.022567766797898296,1.2534259479203964,0.9452724226578301,0.2121388404110917,0.2021866136893564,0.4692614474614186
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03826688063202074,0.11605974571040613,0.02700901123318109,0.7058064516129032,6.081406152431534,1.0,0.022567766797898296,3.004621478396646,0.8688110337784867,0.2121388404110917,0.6671793744436556,0.4692614474614186
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05902974941365263,0.033008270583878535,0.011381310949265522,0.1928063571727311,5.8411529523421635,1.0,0.009432841008121131,1.197967474110853,0.8807939692738203,0.14110805019895928,0.16525279558010297,0.26880407611815316
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.033008270583878535,0.05902974941365263,0.011381310949265522,0.34480179506357517,5.8411529523421635,1.0,0.009432841008121131,1.4361612157921761,0.8570920482256532,0.14110805019895928,0.3036993416867847,0.26880407611815316
"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02399703740278978,0.11605974571040613,0.010591285026539934,0.44135802469135804,3.802851901749299,1.0,0.007806194967769048,1.5823018916565106,0.7551610860997956,0.08180778032036613,0.36800935063466256,0.2663076020074531
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.11605974571040613,0.02399703740278978,0.010591285026539934,0.09125717932354818,3.802851901749299,1.0,0.007806194967769048,1.0740144960602727,0.833811395843571,0.08180778032036613,0.06891387065237446,0.2663076020074531
frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02676212813232934,0.11605974571040613,0.011702258980372793,0.43726937269372695,3.7676230463644775,1.0,0.008596253194665344,1.5708053043441306,0.7547801900869517,0.08924872905290905,0.3633838660752824,0.26904949170742504
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM HEART CARD HOLDER'}),0.11605974571040613,0.02676212813232934,0.011702258980372793,0.10082961072112316,3.7676230463644775,1.0,0.008596253194665344,1.0823731335817175,0.8310297696742744,0.08924872905290905,0.07610419274648268,0.26904949170742504
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04695716578200222,0.05902974941365263,0.010220960375262314,0.21766561514195584,3.6873884321726984,1.0,0.0074490906459753784,1.20277245740271,0.7647141639138206,0.10672853828306264,0.16858754634320516,0.19540746252706326
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05902974941365263,0.04695716578200222,0.010220960375262314,0.17314930991217065,3.6873884321726984,1.0,0.0074490906459753784,1.1526178131589442,0.7745253940695077,0.10672853828306264,0.13240972976174062,0.19540746252706326
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.039772867547216394,0.11605974571040613,0.01622021972595976,0.40782122905027934,3.5138904238846127,1.0,0.01160419083225616,1.4926915614890313,0.7450478328523399,0.11618037135278514,0.33006923479727307,0.27378936372743706
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.11605974571040613,0.039772867547216394,0.01622021972595976,0.13975749840459475,3.5138904238846123,1.0,0.01160419083225616,1.1162284247429612,0.8093478497083819,0.11618037135278514,0.10412602131120766,0.27378936372743706
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.11605974571040613,0.025675842488581655,0.010245648685347488,0.08827908955541375,3.4382158869634942,1.0,0.00726571693522226,1.068664924046005,0.8022617786529875,0.07791963950431843,0.064252996894515,0.24365877554693766
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.025675842488581655,0.11605974571040613,0.010245648685347488,0.39903846153846156,3.438215886963494,1.0,0.00726571693522226,1.4708765831378843,0.7278393696412407,0.07791963950431843,0.32013330590479794,0.24365877554693766
frozenset({'ZINC METAL HEART DECORATION'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.029576595482039253,0.11605974571040613,0.011677570670287619,0.3948247078464107,3.4019091238712753,1.0,0.008244918519662596,1.4606350684674945,0.7275663448526913,0.08717287136011795,0.3153662940263341,0.247720798934905
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ZINC METAL HEART DECORATION'}),0.11605974571040613,0.029576595482039253,0.011677570670287619,0.10061689002339927,3.4019091238712753,1.0,0.008244918519662596,1.078987801475623,0.7987501485064444,0.08717287136011795,0.07320546290476983,0.247720798934905
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.11605974571040613,0.04243920503641526,0.016269596346130108,0.14018293980004254,3.30314716498006,1.0,0.011344113001451966,1.1136796875615564,0.7888071779774184,0.11438986287102933,0.10207574837829946,0.26177267990583863
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04243920503641526,0.11605974571040613,0.016269596346130108,0.3833624200116347,3.30314716498006,1.0,0.011344113001451966,1.433484242569634,0.7281609910870801,0.11438986287102933,0.3023990286719714,0.26177267990583863
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04248858165658561,0.11605974571040613,0.015874583384767313,0.37361998837884947,3.219203920290427,1.0,0.01094336940210816,1.4111884764678952,0.7199540205770188,0.11126492472746148,0.2913774335070187,0.2551996985076549
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART OF WICKER LARGE'}),0.11605974571040613,0.04248858165658561,0.015874583384767313,0.13677940863646032,3.219203920290427,1.0,0.01094336940210816,1.1092314385491353,0.7798764588889256,0.11126492472746148,0.09847488517996661,0.2551996985076549
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.11605974571040613,0.03569929638316257,0.01310949265522775,0.1129546904913848,3.16405929346718,1.0,0.00896624139495748,1.0870929514874708,0.7737517254960623,0.09455128205128206,0.08011545964703505,0.24008730375191648
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03569929638316257,0.11605974571040613,0.01310949265522775,0.36721991701244816,3.16405929346718,1.0,0.00896624139495748,1.3969154182543746,0.7092707642197961,0.09455128205128206,0.2841370444249026,0.24008730375191648
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.11605974571040613,0.04364893223058881,0.014245154919145785,0.12273984258668368,2.8119781244194697,1.0,0.009179270943932897,1.0901567336527647,0.7289841747685792,0.09792939579090293,0.08270070795295512,0.22454865432501606
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04364893223058881,0.11605974571040613,0.014245154919145785,0.3263574660633484,2.8119781244194697,1.0,0.009179270943932897,1.3121799912544097,0.6737886102024992,0.09792939579090293,0.23790942807775467,0.22454865432501606
frozenset({'HEART OF WICKER SMALL'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04271077644735218,0.11605974571040613,0.013652635477101592,0.3196531791907514,2.754212300174726,1.0,0.008695633623527894,1.299249481666098,0.665336835711196,0.09407961891799932,0.2303248805474636,0.21864386251603088
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART OF WICKER SMALL'}),0.11605974571040613,0.04271077644735218,0.013652635477101592,0.11763454584131035,2.7542123001747254,1.0,0.008695633623527894,1.0849124011381381,0.7205461905011067,0.09407961891799932,0.07826659650038106,0.21864386251603088
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03910628317491668,0.11605974571040613,0.011751635600543143,0.3005050505050505,2.589227200746026,1.0,0.007212970319583179,1.2636835404284448,0.6387640639874047,0.08194181442589087,0.20866263743456237,0.20088005131081071
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'NATURAL SLATE HEART CHALKBOARD '}),0.11605974571040613,0.03910628317491668,0.011751635600543143,0.10125505211657093,2.589227200746026,1.0,0.007212970319583179,1.0691506184129507,0.6943731464208965,0.08194181442589087,0.06467808858923732,0.20088005131081071
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04090852981113443,0.11605974571040613,0.010986297987902727,0.2685576342788171,2.313960216222822,1.0,0.006238464420635897,1.208489275047737,0.5920607889232363,0.07525790630813461,0.17252058363488681,0.18160917238297375
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.11605974571040613,0.04090852981113443,0.010986297987902727,0.09466071048713039,2.313960216222822,1.0,0.006238464420635897,1.0593724157325792,0.6423968698494549,0.07525790630813461,0.05604489493104449,0.18160917238297375
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06181952845327737,0.11605974571040613,0.015356128872978644,0.24840255591054314,2.140298984717411,1.0,0.008181370120754056,1.1760820386509794,0.5678817387696093,0.0944857967492025,0.1497191801797718,0.19035741494740088
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.11605974571040613,0.06181952845327737,0.015356128872978644,0.13231227398425865,2.1402989847174108,1.0,0.008181370120754056,1.0812420683356565,0.6027280179584382,0.0944857967492025,0.07513772421074175,0.19035741494740088
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.045500555486976915,0.11605974571040613,0.010492531786199235,0.23060227889310908,1.9869273147341806,1.0,0.00521174888669847,1.148872982126743,0.5203882821557573,0.06945579343029908,0.1295817592047085,0.16050428771288086
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.11605974571040613,0.045500555486976915,0.010492531786199235,0.09040629653265263,1.9869273147341806,1.0,0.00521174888669847,1.04936901044334,0.5619274875630065,0.06945579343029908,0.04704637734869109,0.16050428771288086
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'PARTY BUNTING'}),0.11605974571040613,0.04794469818540921,0.010492531786199235,0.09040629653265263,1.8856369933342403,1.0,0.004928082306638472,1.0466819396235714,0.53134273528426,0.06834995175297524,0.044599928456165096,0.15462642324057965
frozenset({'PARTY BUNTING'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04794469818540921,0.11605974571040613,0.010492531786199235,0.2188465499485067,1.8856369933342403,1.0,0.004928082306638472,1.1315833710154195,0.493327679229252,0.06834995175297524,0.11628252445716297,0.15462642324057965
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05902974941365263,0.11605974571040613,0.010418466855943711,0.1764951902969469,1.520727011907644,1.0,0.0035674891496461913,1.0733880893887349,0.36390075222076357,0.06326836581709147,0.06837050840626283,0.13313166236821394
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.11605974571040613,0.05902974941365263,0.010418466855943711,0.08976813443948096,1.520727011907644,1.0,0.0035674891496461913,1.0337698406184666,0.38737887582790137,0.06326836581709147,0.032666691647981756,0.13313166236821394
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.11605974571040613,0.07050981360325885,0.011430687569435872,0.09848968304616039,1.3968223430618791,1.0,0.003247336532553515,1.0310366602763286,0.32138975748212073,0.06526642232872851,0.030102382846416288,0.13030226449226787
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.07050981360325885,0.11605974571040613,0.011430687569435872,0.16211484593837536,1.3968223430618791,1.0,0.003247336532553515,1.0549658864400668,0.30563996060691784,0.06526642232872851,0.052102051020385814,0.13030226449226787
